,Pretrained_feature_predict,id
16420,59.130253,34075.0
16421,62.520176,34086.0
16422,62.520176,34087.0
16423,46.364574,34089.0
16424,46.364574,34090.0
16425,48.030445,34093.0
16426,48.030445,34094.0
16427,48.030445,34095.0
16428,50.41602,34097.0
16429,50.41602,34098.0
16430,50.41602,34099.0
16431,45.580925,34101.0
16432,45.580925,34102.0
16433,45.580925,34103.0
16434,55.066498,34109.0
16435,55.066498,34110.0
16436,57.736694,34113.0
16437,57.736694,34114.0
16438,61.580162,34117.0
16439,61.580162,34118.0
16440,61.580162,34119.0
16441,55.0839,34125.0
16442,55.0839,34126.0
16443,55.0839,34127.0
16444,48.54013,34129.0
16445,48.54013,34130.0
16446,48.54013,34131.0
16447,61.71726,34133.0
16448,61.71726,34134.0
16449,61.71726,34135.0
16450,55.93645,34137.0
16451,55.93645,34138.0
16452,55.93645,34139.0
16453,51.249218,34141.0
16454,51.249218,34142.0
16455,51.249218,34143.0
16456,47.98106,34145.0
16457,47.98106,34146.0
16458,47.98106,34147.0
16459,50.71944,34149.0
16460,50.71944,34151.0
16461,51.275562,34158.0
16462,51.275562,34159.0
16463,38.58731,34161.0
16464,38.58731,34162.0
16465,48.761543,34448.0
16466,48.761543,34449.0
16467,51.360428,34450.0
16468,51.360428,34451.0
16469,51.360428,34452.0
16470,44.971714,34453.0
16471,44.971714,34454.0
16472,44.971714,34455.0
16473,43.953327,34456.0
16474,43.953327,34457.0
16475,43.953327,34458.0
16476,47.92013,34460.0
16477,47.92013,34461.0
16478,50.894794,34462.0
16479,50.894794,34463.0
16480,50.894794,34464.0
16481,54.843,34467.0
16482,59.79704,34468.0
16483,59.79704,34469.0
16484,59.79704,34470.0
16485,58.892303,34472.0
16486,58.892303,34473.0
16487,44.00383,34474.0
16488,44.00383,34475.0
16489,51.44367,34477.0
16490,51.44367,34478.0
16491,58.82692,34480.0
16492,58.82692,34481.0
16493,58.82692,34482.0
16494,60.87947,34483.0
16495,60.87947,34484.0
16496,54.066166,34487.0
16497,54.066166,34488.0
16498,55.83355,34490.0
16499,50.738457,34492.0
16500,50.738457,34493.0
16501,50.738457,34494.0
16502,50.3378,34495.0
16503,50.3378,34496.0
16504,44.342274,34498.0
16505,44.342274,34499.0
16506,44.342274,34500.0
16507,39.13331,34504.0
16508,39.13331,34506.0
16509,41.587685,34507.0
16510,41.587685,34509.0
16511,34.509815,34510.0
16512,34.509815,34511.0
16513,34.509815,34512.0
16514,33.04651,34513.0
16515,33.04651,34514.0
16516,33.04651,34515.0
16517,33.78466,34516.0
16518,33.78466,34517.0
16519,33.78466,34518.0
16520,37.76567,34519.0
16521,37.76567,34520.0
16522,37.76567,34521.0
16523,39.264675,34522.0
16524,39.264675,34523.0
16525,44.343697,34525.0
16526,44.343697,34527.0
16527,54.365997,34528.0
16528,54.365997,34529.0
16529,49.708057,34531.0
16530,55.674053,34534.0
16531,55.674053,34535.0
16532,59.223248,34537.0
16533,59.223248,34538.0
16534,46.082714,34540.0
16535,46.082714,34541.0
16536,46.082714,34542.0
16537,45.799473,34543.0
16538,45.799473,34544.0
16539,45.799473,34545.0
16540,52.57608,34548.0
16541,44.133865,34549.0
16542,44.133865,34550.0
16543,44.133865,34551.0
16544,36.857224,34552.0
16545,36.857224,34553.0
16546,36.857224,34554.0
16547,41.499233,34555.0
16548,41.499233,34556.0
16549,40.806183,34559.0
16550,40.806183,34560.0
16551,39.45827,34561.0
16552,39.45827,34562.0
16553,31.393028,34564.0
16554,31.393028,34565.0
16555,42.959656,34567.0
16556,42.959656,34568.0
16557,42.959656,34569.0
16558,43.360443,34571.0
16559,43.360443,34572.0
16560,43.539204,34573.0
16561,43.539204,34574.0
16562,43.539204,34575.0
16563,50.705925,34576.0
16564,50.705925,34577.0
16565,50.705925,34578.0
16566,48.558937,34579.0
16567,48.558937,34580.0
16568,48.558937,34581.0
16569,61.987965,34582.0
16570,61.987965,34583.0
16571,61.987965,34584.0
16572,59.49116,34585.0
16573,59.49116,34586.0
16574,59.49116,34587.0
16575,50.471985,34588.0
16576,50.471985,34589.0
16577,50.471985,34590.0
16578,52.827633,34591.0
16579,52.827633,34592.0
16580,52.827633,34593.0
16581,45.356716,34594.0
16582,45.356716,34595.0
16583,45.356716,34596.0
16584,48.569115,34597.0
16585,48.569115,34599.0
16586,48.682983,34600.0
16587,48.682983,34601.0
16588,54.60666,34603.0
16589,54.60666,34604.0
16590,54.60666,34605.0
16591,40.967594,34606.0
16592,40.967594,34607.0
16593,40.967594,34608.0
16594,33.040123,34609.0
16595,33.040123,34610.0
16596,33.040123,34611.0
16597,46.0326,34612.0
16598,46.0326,34614.0
16599,53.54851,34615.0
16600,53.54851,34616.0
16601,53.54851,34617.0
16602,47.702263,34618.0
16603,47.702263,34619.0
16604,47.702263,34620.0
16605,55.0563,34621.0
16606,55.0563,34622.0
16607,55.0563,34623.0
16608,47.441708,34624.0
16609,47.441708,34625.0
16610,47.441708,34626.0
16611,54.431164,34628.0
16612,54.431164,34629.0
16613,46.501064,34631.0
16614,46.501064,34632.0
16615,55.808475,34633.0
16616,55.808475,34634.0
16617,55.808475,34635.0
16618,52.43612,34636.0
16619,52.43612,34637.0
16620,52.43612,34638.0
16621,46.909523,34642.0
16622,46.909523,34643.0
16623,46.909523,34644.0
16624,49.67585,34645.0
16625,49.67585,34646.0
16626,49.67585,34647.0
16627,47.32558,34649.0
16628,47.32558,34650.0
16629,55.024864,34651.0
16630,55.024864,34652.0
16631,55.024864,34653.0
16632,52.39738,34654.0
16633,52.39738,34655.0
16634,52.39738,34656.0
16635,37.728302,34657.0
16636,37.728302,34658.0
16637,37.728302,34659.0
16638,56.1992,34660.0
16639,56.1992,34662.0
16640,45.159767,34663.0
16641,45.159767,34664.0
16642,45.159767,34665.0
16643,55.179398,34666.0
16644,55.179398,34667.0
16645,55.179398,34668.0
16646,53.372772,34670.0
16647,53.372772,34671.0
16648,56.2211,34672.0
16649,56.2211,34673.0
16650,56.2211,34674.0
16651,59.130253,34675.0
16652,59.130253,34676.0
16653,59.130253,34677.0
16654,52.05585,34678.0
16655,52.05585,34679.0
16656,52.05585,34680.0
16657,61.017803,34681.0
16658,61.017803,34682.0
16659,61.017803,34683.0
16660,57.097675,34684.0
16661,57.097675,34685.0
16662,57.097675,34686.0
16663,51.153507,34687.0
16664,51.153507,34688.0
16665,46.364574,34690.0
16666,46.364574,34691.0
16667,46.364574,34692.0
16668,45.580925,34694.0
16669,45.580925,34695.0
16670,61.580162,34696.0
16671,61.580162,34697.0
16672,61.580162,34698.0
16673,66.181595,34699.0
16674,66.181595,34700.0
16675,66.181595,34701.0
16676,51.67142,34702.0
16677,51.67142,34703.0
16678,51.67142,34704.0
16679,53.640965,34705.0
16680,53.640965,34707.0
16681,56.40899,34708.0
16682,56.40899,34709.0
16683,56.40899,34710.0
16684,60.351887,34711.0
16685,60.351887,34712.0
16686,60.351887,34713.0
16687,50.782074,34714.0
16688,50.782074,34715.0
16689,51.526,34717.0
16690,47.98106,34720.0
16691,47.98106,34721.0
16692,47.98106,34722.0
16693,50.27701,34723.0
16694,50.27701,34724.0
16695,50.27701,34725.0
16696,43.518814,34726.0
16697,43.518814,34727.0
16698,43.518814,34728.0
16699,44.114647,34729.0
16700,44.114647,34730.0
16701,44.114647,34731.0
16702,47.57423,34732.0
16703,47.57423,34733.0
16704,47.57423,34734.0
16705,44.197216,34735.0
16706,44.197216,34736.0
16707,44.197216,34737.0
16708,43.35906,34738.0
16709,43.35906,34739.0
16710,43.35906,34740.0
16711,48.60339,34741.0
16712,39.89187,34745.0
16713,39.89187,34746.0
16714,40.73644,34747.0
16715,40.73644,34748.0
16716,40.73644,34749.0
16717,35.45315,34750.0
16718,35.45315,34751.0
16719,35.45315,34752.0
16720,35.884666,34753.0
16721,35.884666,34754.0
16722,35.884666,34755.0
16723,36.588943,34757.0
16724,36.588943,34758.0
16725,36.588943,34759.0
16726,36.588943,34760.0
16727,36.588943,34761.0
16728,52.268806,34762.0
16729,52.268806,34763.0
16730,52.268806,34764.0
16731,49.99018,34765.0
16732,49.99018,34766.0
16733,49.99018,34767.0
16734,52.222393,34768.0
16735,52.222393,34769.0
16736,52.222393,34770.0
16737,56.412556,34771.0
16738,56.412556,34772.0
16739,47.30334,34774.0
16740,47.30334,34775.0
16741,47.30334,34776.0
16742,45.333534,34777.0
16743,45.333534,34778.0
16744,41.881977,34781.0
16745,41.881977,34782.0
16746,43.149967,34783.0
16747,43.149967,34784.0
16748,43.149967,34785.0
16749,61.44058,34786.0
16750,61.44058,34788.0
16751,49.5561,34790.0
16752,49.5561,34791.0
16753,58.905388,34792.0
16754,58.905388,34793.0
16755,58.905388,34794.0
16756,57.586597,34795.0
16757,57.586597,34796.0
16758,57.586597,34797.0
16759,44.62075,34801.0
16760,44.62075,34803.0
16761,44.482643,34804.0
16762,44.482643,34805.0
16763,44.482643,34806.0
16764,57.229412,34807.0
16765,57.229412,34808.0
16766,57.229412,34809.0
16767,51.086975,34810.0
16768,51.086975,34811.0
16769,51.086975,34812.0
16770,60.73291,34813.0
16771,60.73291,34814.0
16772,53.526665,34816.0
16773,53.526665,34817.0
16774,54.44111,34819.0
16775,54.44111,34821.0
16776,51.518112,34822.0
16777,51.518112,34823.0
16778,51.518112,34824.0
16779,48.66252,34826.0
16780,43.591854,34828.0
16781,43.591854,34829.0
16782,43.591854,34830.0
16783,36.687176,34831.0
16784,36.687176,34832.0
16785,30.054613,34834.0
16786,30.054613,34835.0
16787,30.054613,34836.0
16788,40.954388,34837.0
16789,40.54506,34840.0
16790,40.54506,34841.0
16791,40.54506,34842.0
16792,42.975964,34843.0
16793,42.975964,34844.0
16794,42.975964,34845.0
16795,51.43369,34846.0
16796,51.43369,34847.0
16797,51.43369,34848.0
16798,50.17583,34849.0
16799,50.17583,34850.0
16800,50.17583,34851.0
16801,52.021454,34852.0
16802,52.021454,34853.0
16803,52.156277,34855.0
16804,52.156277,34856.0
16805,52.156277,34857.0
16806,57.86047,34858.0
16807,57.86047,34859.0
16808,57.86047,34860.0
16809,61.11402,34862.0
16810,61.11402,34863.0
16811,44.42939,34865.0
16812,44.42939,34866.0
16813,47.94006,34867.0
16814,47.94006,34868.0
16815,39.19332,34870.0
16816,39.19332,34871.0
16817,45.550423,34873.0
16818,45.550423,34874.0
16819,45.550423,34875.0
16820,31.792786,34876.0
16821,31.792786,34877.0
16822,31.792786,34878.0
16823,54.472645,34879.0
16824,54.472645,34880.0
16825,54.472645,34881.0
16826,56.030106,34882.0
16827,56.030106,34883.0
16828,50.230526,34885.0
16829,50.230526,34886.0
16830,50.230526,34887.0
16831,53.137733,34888.0
16832,53.137733,34889.0
16833,53.137733,34890.0
16834,50.567715,34891.0
16835,50.567715,34892.0
16836,50.567715,34893.0
16837,46.472706,34894.0
16838,46.472706,34895.0
16839,46.472706,34896.0
16840,57.655514,34897.0
16841,57.655514,34899.0
16842,47.350967,34900.0
16843,47.350967,34901.0
16844,47.350967,34902.0
16845,44.22523,34903.0
16846,44.22523,34904.0
16847,44.22523,34905.0
16848,40.510063,34906.0
16849,40.510063,34907.0
16850,52.088383,34910.0
16851,52.088383,34911.0
16852,58.266834,34912.0
16853,58.266834,34913.0
16854,58.266834,34914.0
16855,57.20568,34915.0
16856,57.20568,34916.0
16857,57.20568,34917.0
16858,52.116634,34918.0
16859,52.116634,34919.0
16860,41.538567,34921.0
16861,41.538567,34922.0
16862,41.538567,34923.0
16863,42.77047,34924.0
16864,42.77047,34925.0
16865,42.77047,34926.0
16866,44.117588,34928.0
16867,44.117588,34929.0
16868,49.265713,34930.0
16869,49.265713,34931.0
16870,49.265713,34932.0
16871,52.024834,34933.0
16872,52.024834,34935.0
16873,57.7216,34937.0
16874,57.7216,34938.0
16875,53.804714,34939.0
16876,53.804714,34940.0
16877,53.804714,34941.0
16878,53.041275,34945.0
16879,53.041275,34946.0
16880,53.041275,34947.0
16881,50.355537,34948.0
16882,50.355537,34949.0
16883,50.355537,34950.0
16884,51.314568,34951.0
16885,51.314568,34952.0
16886,45.62764,34954.0
16887,45.62764,34955.0
16888,45.62764,34956.0
16889,46.39241,34957.0
16890,46.39241,34958.0
16891,46.39241,34959.0
16892,39.089287,34960.0
16893,39.089287,34961.0
16894,39.089287,34962.0
16895,45.562153,34963.0
16896,45.562153,34964.0
16897,45.562153,34965.0
16898,47.94026,34966.0
16899,47.94026,34967.0
16900,47.94026,34968.0
16901,54.056286,34969.0
16902,54.056286,34971.0
16903,55.412163,34972.0
16904,55.412163,34973.0
16905,50.38688,34975.0
16906,50.38688,34976.0
16907,50.38688,34977.0
16908,45.184746,34978.0
16909,45.184746,34979.0
16910,45.184746,34980.0
16911,51.02186,34981.0
16912,51.02186,34982.0
16913,51.02186,34983.0
16914,47.656994,34984.0
16915,47.656994,34986.0
16916,53.29296,34988.0
16917,62.240986,34993.0
16918,62.240986,34994.0
16919,62.240986,34995.0
16920,49.080063,34996.0
16921,49.080063,34997.0
16922,49.080063,34998.0
16923,56.691486,34999.0
16924,56.691486,35000.0
16925,56.691486,35001.0
16926,54.671806,35002.0
16927,54.671806,35003.0
16928,54.671806,35004.0
16929,57.436047,35005.0
16930,57.436047,35006.0
16931,61.17352,35009.0
16932,61.17352,35010.0
16933,58.323265,35011.0
16934,58.323265,35012.0
16935,58.323265,35013.0
16936,45.71901,35014.0
16937,45.71901,35015.0
16938,45.71901,35016.0
16939,54.979076,35018.0
16940,54.979076,35019.0
16941,47.752724,35021.0
16942,47.752724,35022.0
16943,56.523655,35023.0
16944,56.523655,35024.0
16945,56.523655,35025.0
16946,54.49289,35026.0
16947,54.49289,35027.0
16948,54.49289,35028.0
16949,48.170162,35029.0
16950,48.170162,35030.0
16951,48.170162,35031.0
16952,49.06257,35032.0
16953,49.06257,35033.0
16954,49.06257,35034.0
16955,41.34197,35036.0
16956,41.34197,35037.0
16957,51.70371,35039.0
16958,51.70371,35040.0
16959,56.064842,35043.0
16960,54.927265,35044.0
16961,54.927265,35045.0
16962,54.927265,35046.0
16963,59.026318,35047.0
16964,59.026318,35048.0
16965,59.026318,35049.0
16966,57.30822,35050.0
16967,57.30822,35051.0
16968,57.30822,35052.0
16969,56.72998,35053.0
16970,56.72998,35054.0
16971,56.72998,35055.0
16972,61.752678,35056.0
16973,61.752678,35057.0
16974,61.752678,35058.0
16975,55.066498,35059.0
16976,55.066498,35060.0
16977,62.025505,35063.0
16978,62.025505,35064.0
16979,60.659557,35066.0
16980,60.659557,35067.0
16981,54.8988,35068.0
16982,54.8988,35069.0
16983,54.8988,35070.0
16984,47.776375,35071.0
16985,47.776375,35072.0
16986,47.776375,35073.0
16987,61.71726,35074.0
16988,55.060207,35077.0
16989,55.060207,35079.0
16990,51.984413,35081.0
16991,51.984413,35082.0
16992,50.442684,35083.0
16993,50.442684,35084.0
16994,48.450836,35086.0
16995,48.450836,35087.0
16996,48.450836,35088.0
16997,53.853733,35089.0
16998,53.853733,35090.0
16999,53.853733,35091.0
17000,45.837463,35092.0
17001,45.837463,35093.0
17002,45.837463,35094.0
17003,54.132378,35095.0
17004,54.132378,35096.0
17005,54.132378,35097.0
17006,46.198063,35098.0
17007,46.198063,35099.0
17008,46.198063,35100.0
17009,44.88578,35101.0
17010,44.88578,35102.0
17011,44.88578,35103.0
17012,50.120705,35105.0
17013,47.80225,35107.0
17014,47.80225,35108.0
17015,46.826824,35110.0
17016,46.826824,35111.0
17017,46.826824,35112.0
17018,43.34789,35113.0
17019,43.34789,35114.0
17020,43.34789,35115.0
17021,44.415787,35116.0
17022,47.860252,35119.0
17023,47.860252,35120.0
17024,47.05633,35123.0
17025,45.60979,35126.0
17026,42.454285,35128.0
17027,42.454285,35129.0
17028,46.151928,35131.0
17029,46.151928,35132.0
17030,46.151928,35133.0
17031,52.847473,35137.0
17032,57.48359,35139.0
17033,53.05418,35141.0
17034,43.47589,35143.0
17035,51.991444,35147.0
17036,40.03042,35149.0
17037,42.183033,35151.0
17038,63.81496,35153.0
17039,50.558098,35155.0
17040,56.808693,35157.0
17041,44.07101,35159.0
17042,48.77129,35161.0
17043,58.58859,35163.0
17044,64.20992,35165.0
17045,56.071693,35167.0
17046,52.35832,35169.0
17047,57.045673,35171.0
17048,51.77658,35173.0
17049,52.95572,35179.0
17050,50.04577,35181.0
17051,50.63882,35183.0
17052,58.812595,35185.0
17053,51.88309,35187.0
17054,48.836647,35189.0
17055,48.663483,35195.0
17056,57.370426,35197.0
17057,39.26815,35201.0
17058,38.430584,35203.0
17059,40.17245,35205.0
17060,40.2494,35207.0
17061,45.84797,35211.0
17062,62.43129,35213.0
17063,48.2802,35215.0
17064,45.24099,35221.0
17065,42.970173,35223.0
17066,56.563435,35225.0
17067,45.219067,35229.0
17068,41.801815,35231.0
17069,55.431686,35233.0
17070,53.443573,35235.0
17071,67.1895,35237.0
17072,57.753075,35239.0
17073,48.29012,35243.0
17074,54.607433,35247.0
17075,58.35476,35249.0
17076,54.89299,35251.0
17077,39.588104,35253.0
17078,45.62215,35255.0
17079,56.48463,35257.0
17080,56.918667,35259.0
17081,57.33256,35261.0
17082,55.04217,35265.0
17083,55.83552,35267.0
17084,59.147465,35271.0
17085,56.492188,35273.0
17086,52.357296,35279.0
17087,51.566463,35281.0
17088,60.849483,35283.0
17089,56.151615,35285.0
17090,57.351738,35287.0
17091,58.040882,35289.0
17092,46.105453,35291.0
17093,56.928703,35295.0
17094,54.09723,35299.0
17095,50.880447,35301.0
17096,52.102455,35303.0
17097,46.821808,35305.0
17098,48.782413,35307.0
17099,47.12415,35309.0
17100,58.740696,35311.0
17101,52.695168,35313.0
17102,51.28636,35315.0
17103,51.79469,35321.0
17104,58.76454,35325.0
17105,60.11324,35327.0
17106,54.10061,35329.0
17107,62.26435,35331.0
17108,57.675835,35333.0
17109,50.685184,35337.0
17110,49.66639,35339.0
17111,47.536945,35343.0
17112,51.394253,35345.0
17113,54.010315,35347.0
17114,60.186916,35351.0
17115,50.239223,35353.0
17116,52.43216,35357.0
17117,49.033653,35359.0
17118,51.679996,35365.0
17119,52.587097,35367.0
17120,47.7169,35369.0
17121,51.833122,35375.0
17122,55.133724,35377.0
17123,61.667747,35379.0
17124,35.74198,35383.0
17125,61.532825,35385.0
17126,54.32403,35387.0
17127,54.795216,35391.0
17128,53.156982,35393.0
17129,53.674274,35395.0
17130,64.59775,35397.0
17131,55.228287,35399.0
17132,61.891293,35401.0
17133,50.331776,36095.0
17134,50.331776,36096.0
17135,50.331776,36097.0
17136,50.331776,36098.0
17137,50.331776,36099.0
17138,40.53344,36109.0
17139,40.53344,36110.0
17140,40.53344,36111.0
17141,40.53344,36112.0
17142,53.697567,36121.0
17143,53.697567,36122.0
17144,53.697567,36123.0
17145,53.697567,36124.0
17146,53.697567,36125.0
17147,53.697567,36126.0
17148,62.079185,36137.0
17149,62.079185,36138.0
17150,62.079185,36139.0
17151,62.079185,36140.0
17152,62.079185,36141.0
17153,62.079185,36142.0
17154,62.079185,36143.0
17155,62.079185,36144.0
17156,62.079185,36145.0
17157,62.079185,36146.0
17158,62.079185,36147.0
17159,62.079185,36148.0
17160,45.722664,36183.0
17161,45.722664,36185.0
17162,45.722664,36186.0
17163,45.722664,36188.0
17164,48.040432,36210.0
17165,48.040432,36211.0
17166,48.040432,36212.0
17167,48.040432,36213.0
17168,48.040432,36214.0
17169,48.040432,36215.0
17170,47.397892,36216.0
17171,47.397892,36217.0
17172,47.397892,36218.0
17173,47.397892,36219.0
17174,47.397892,36220.0
17175,47.397892,36221.0
17176,50.239464,36224.0
17177,50.239464,36225.0
17178,50.239464,36227.0
17179,50.239464,36228.0
17180,42.257225,36234.0
17181,42.257225,36235.0
17182,42.257225,36236.0
17183,42.257225,36237.0
17184,42.257225,36238.0
17185,50.086624,36241.0
17186,50.086624,36242.0
17187,50.086624,36243.0
17188,50.086624,36244.0
17189,50.086624,36245.0
17190,50.086624,36246.0
17191,52.899773,36248.0
17192,52.899773,36249.0
17193,52.899773,36251.0
17194,52.899773,36252.0
17195,52.899773,36253.0
17196,42.574375,36298.0
17197,42.574375,36299.0
17198,42.574375,36300.0
17199,42.574375,36301.0
17200,42.574375,36302.0
17201,42.574375,36303.0
17202,42.574375,36304.0
17203,42.574375,36305.0
17204,42.574375,36306.0
17205,42.574375,36307.0
17206,42.574375,36308.0
17207,42.574375,36309.0
17208,42.574375,36310.0
17209,42.574375,36311.0
17210,45.955406,36314.0
17211,45.955406,36316.0
17212,45.955406,36317.0
17213,43.629303,36319.0
17214,43.629303,36320.0
17215,43.629303,36321.0
17216,43.629303,36322.0
17217,43.629303,36324.0
17218,36.708344,36344.0
17219,36.708344,36345.0
17220,36.708344,36346.0
17221,36.708344,36347.0
17222,36.708344,36348.0
17223,36.708344,36349.0
17224,36.708344,36350.0
17225,36.708344,36352.0
17226,36.708344,36353.0
17227,36.708344,36354.0
17228,36.708344,36355.0
17229,36.708344,36356.0
17230,36.708344,36357.0
17231,45.02979,36360.0
17232,45.02979,36361.0
17233,45.02979,36362.0
17234,51.423363,36368.0
17235,51.423363,36369.0
17236,51.423363,36371.0
17237,51.423363,36372.0
17238,46.721897,36374.0
17239,46.721897,36375.0
17240,46.721897,36377.0
17241,46.721897,36378.0
17242,46.721897,36379.0
17243,57.680786,36388.0
17244,57.680786,36389.0
17245,57.680786,36391.0
17246,57.680786,36392.0
17247,57.680786,36393.0
17248,42.241325,36400.0
17249,42.241325,36401.0
17250,42.241325,36402.0
17251,42.241325,36403.0
17252,42.241325,36404.0
17253,44.406696,36409.0
17254,44.406696,36411.0
17255,44.406696,36412.0
17256,44.406696,36413.0
17257,44.406696,36414.0
17258,41.164894,36425.0
17259,41.164894,36426.0
17260,41.164894,36429.0
17261,46.446934,36432.0
17262,46.446934,36433.0
17263,46.446934,36434.0
17264,52.83407,36437.0
17265,52.83407,36440.0
17266,52.83407,36441.0
17267,52.83407,36442.0
17268,58.912292,36470.0
17269,58.912292,36471.0
17270,58.912292,36472.0
17271,58.912292,36473.0
17272,58.912292,36474.0
17273,58.912292,36475.0
17274,58.912292,36477.0
17275,58.912292,36478.0
17276,58.912292,36479.0
17277,58.912292,36481.0
17278,58.912292,36482.0
17279,58.912292,36483.0
17280,51.281216,36527.0
17281,51.281216,36529.0
17282,51.281216,36530.0
17283,51.281216,36531.0
17284,51.281216,36532.0
17285,51.281216,36533.0
17286,51.281216,36534.0
17287,51.281216,36535.0
17288,51.281216,36536.0
17289,51.281216,36537.0
17290,51.281216,36538.0
17291,51.281216,36539.0
17292,51.281216,36540.0
17293,46.01439,36553.0
17294,46.01439,36554.0
17295,46.01439,36555.0
17296,46.01439,36556.0
17297,46.01439,36557.0
17298,46.01439,36558.0
17299,48.4502,36559.0
17300,48.4502,36560.0
17301,48.4502,36561.0
17302,48.4502,36562.0
17303,48.4502,36563.0
17304,48.4502,36564.0
17305,54.139,36602.0
17306,54.139,36603.0
17307,54.139,36604.0
17308,54.139,36606.0
17309,40.15555,36611.0
17310,40.15555,36613.0
17311,40.15555,36614.0
17312,40.15555,36615.0
17313,40.15555,36616.0
17314,47.261837,36633.0
17315,47.261837,36634.0
17316,47.261837,36635.0
17317,47.261837,36636.0
17318,47.261837,36637.0
17319,36.608017,36651.0
17320,36.608017,36652.0
17321,36.608017,36653.0
17322,36.608017,36654.0
17323,38.37519,36656.0
17324,38.37519,36657.0
17325,38.37519,36658.0
17326,38.37519,36659.0
17327,38.37519,36660.0
17328,38.37519,36661.0
17329,41.486202,36663.0
17330,41.486202,36664.0
17331,41.486202,36665.0
17332,41.486202,36666.0
17333,41.486202,36667.0
17334,41.486202,36668.0
17335,40.464436,36686.0
17336,40.464436,36687.0
17337,40.464436,36688.0
17338,40.464436,36689.0
17339,40.464436,36690.0
17340,40.464436,36691.0
17341,40.30594,36701.0
17342,40.30594,36702.0
17343,40.30594,36703.0
17344,40.30594,36704.0
17345,40.30594,36705.0
17346,40.30594,36706.0
17347,45.32153,36709.0
17348,45.32153,36710.0
17349,50.443497,36712.0
17350,50.443497,36713.0
17351,50.443497,36714.0
17352,50.443497,36716.0
17353,50.443497,36717.0
17354,54.735687,36719.0
17355,54.735687,36720.0
17356,54.735687,36721.0
17357,54.735687,36722.0
17358,54.735687,36723.0
17359,51.773666,36730.0
17360,51.773666,36731.0
17361,51.773666,36732.0
17362,51.773666,36734.0
17363,51.773666,36737.0
17364,51.773666,36738.0
17365,51.773666,36739.0
17366,51.773666,36740.0
17367,51.773666,36741.0
17368,51.773666,36742.0
17369,51.773666,36743.0
17370,38.21612,36748.0
17371,38.21612,36750.0
17372,38.21612,36751.0
17373,38.21612,36752.0
17374,36.725296,36756.0
17375,36.725296,36757.0
17376,36.725296,36758.0
17377,36.725296,36759.0
17378,36.725296,36760.0
17379,36.725296,36761.0
17380,42.706623,36763.0
17381,42.706623,36764.0
17382,42.706623,36765.0
17383,42.706623,36766.0
17384,42.706623,36767.0
17385,30.91648,36772.0
17386,30.91648,36773.0
17387,30.91648,36775.0
17388,30.91648,36776.0
17389,39.50962,36779.0
17390,39.50962,36780.0
17391,39.50962,36781.0
17392,39.50962,36782.0
17393,39.50962,36784.0
17394,39.257587,36786.0
17395,39.257587,36787.0
17396,39.257587,36788.0
17397,39.257587,36789.0
17398,39.257587,36791.0
17399,34.289135,36793.0
17400,34.289135,36794.0
17401,34.289135,36796.0
17402,34.289135,36797.0
17403,34.289135,36798.0
17404,40.30669,36801.0
17405,40.30669,36802.0
17406,40.30669,36804.0
17407,40.30669,36805.0
17408,42.85646,36807.0
17409,42.85646,36809.0
17410,42.85646,36810.0
17411,42.85646,36811.0
17412,50.071625,36816.0
17413,50.071625,36817.0
17414,50.071625,36818.0
17415,50.071625,36819.0
17416,50.071625,36820.0
17417,54.066795,36823.0
17418,54.066795,36825.0
17419,54.066795,36826.0
17420,54.066795,36827.0
17421,54.066795,36828.0
17422,51.01067,36830.0
17423,51.01067,36831.0
17424,51.01067,36834.0
17425,51.01067,36835.0
17426,44.030903,36839.0
17427,44.030903,36840.0
17428,44.030903,36841.0
17429,45.41404,36854.0
17430,45.41404,36855.0
17431,45.41404,36856.0
17432,45.41404,36857.0
17433,45.41404,36858.0
17434,45.41404,36859.0
17435,43.491447,36861.0
17436,43.491447,36862.0
17437,43.491447,36863.0
17438,43.491447,36864.0
17439,48.956654,36874.0
17440,48.956654,36875.0
17441,48.956654,36876.0
17442,48.956654,36877.0
17443,48.956654,36878.0
17444,48.956654,36879.0
17445,47.839336,36882.0
17446,47.839336,36884.0
17447,47.839336,36885.0
17448,47.839336,36886.0
17449,47.839336,36887.0
17450,47.839336,36888.0
17451,47.839336,36889.0
17452,47.839336,36892.0
17453,47.839336,36893.0
17454,47.839336,36894.0
17455,47.839336,36895.0
17456,45.97932,36912.0
17457,45.97932,36913.0
17458,45.97932,36914.0
17459,45.97932,36916.0
17460,45.97932,36917.0
17461,42.516964,36920.0
17462,42.516964,36921.0
17463,42.516964,36922.0
17464,42.516964,36923.0
17465,42.516964,36924.0
17466,42.516964,36925.0
17467,41.744907,36928.0
17468,41.744907,36929.0
17469,41.744907,36930.0
17470,41.744907,36931.0
17471,41.744907,36932.0
17472,41.744907,36933.0
17473,33.41308,36935.0
17474,33.41308,36936.0
17475,33.41308,36937.0
17476,33.41308,36938.0
17477,33.41308,36939.0
17478,26.654684,36941.0
17479,26.654684,36942.0
17480,26.654684,36943.0
17481,26.654684,36944.0
17482,26.654684,36945.0
17483,26.654684,36946.0
17484,43.249508,36950.0
17485,43.249508,36951.0
17486,43.249508,36952.0
17487,43.249508,36953.0
17488,43.249508,36954.0
17489,43.249508,36955.0
17490,42.182022,36956.0
17491,42.182022,36958.0
17492,42.182022,36959.0
17493,37.518074,36962.0
17494,37.518074,36964.0
17495,37.518074,36965.0
